"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000196743.9",5446.62683594984,0.116952447831578,0.0755789780965148,1.54742033799702,0.121761920143927,0.568619032852168,"GM2A"
"ENSG00000105520.11",765.393248310545,-0.236309231839981,0.152724471459451,-1.54729120737355,0.121793040999193,0.568635100283278,"PLPPR2"
"ENSG00000167858.13",30.0247544185779,-0.579868278166634,0.374871488397136,-1.54684550869957,0.121900503452121,0.568873353282039,"TEKT1"
"ENSG00000242082.2",33.176606181649,-0.55554181604777,0.359162926486932,-1.54676826331067,0.121919135630378,0.568873353282039,"SLC5A4-AS1"
"ENSG00000168310.12",1357.13852582838,0.186004789662303,0.120256400215576,1.54673505384216,0.121927146692344,0.568873353282039,"IRF2"
"ENSG00000117114.21",15967.6858455298,-0.111018346177725,0.0717934175883515,-1.54635828613539,0.122018062527439,0.569060392772098,"ADGRL2"
"ENSG00000169955.8",486.650504244059,-0.253227278265915,0.163770962433554,-1.54622818662774,0.12204946846166,0.569060392772098,"ZNF747"
"ENSG00000092295.12",39.9541220914448,0.480708782447037,0.310892294239713,1.54622289247345,0.122050746600752,0.569060392772098,"TGM1"
"ENSG00000166407.14",72.6349953088026,-0.505887148199174,0.327222524080649,-1.54600344099323,0.12210373679325,0.569060392772098,"LMO1"
"ENSG00000128595.17",39877.0207056371,0.146158564338003,0.0945401184272355,1.54599514755735,0.122105739733214,0.569060392772098,"CALU"
"ENSG00000224383.8",40.9131597738097,-0.475092601398616,0.307344823910279,-1.54579665716871,0.12215368462474,0.569154716091184,"PRR29"
"ENSG00000262655.4",3351.34460416062,0.239465892715737,0.154959005211511,1.54534996135835,0.122261636775559,0.569443715695315,"SPON1"
"ENSG00000104881.16",569.793331727766,0.176074129051486,0.113943522948853,1.54527545309024,0.122279650304198,0.569443715695315,"PPP1R13L"
"ENSG00000174871.11",727.147256911094,-0.626284541921244,0.405329220908208,-1.54512556612116,0.122315894085337,0.569443715695315,"CNIH2"
"ENSG00000274248.1",8.92524245153539,0.98597850515169,0.638156232436144,1.54504250689168,0.122335982038079,0.569443715695315,"ENSG00000274248"
"ENSG00000265758.1",15.808068774619,-0.734661049574894,0.475529472234792,-1.54493273807466,0.122362533684611,0.569443715695315,"LINC01900"
"ENSG00000169436.18",362.256761512643,0.336050100967554,0.217533382799983,1.54482082998978,0.122389607427815,0.569443715695315,"COL22A1"
"ENSG00000278829.1",7.7029175516749,-1.08355944007593,0.701417149130494,-1.54481458204886,0.122391119120085,NA,"ENSG00000278829"
"ENSG00000125998.8",8.25343461585812,1.17117640845187,0.758135039542421,1.54481239801124,0.122391647552465,NA,"FAM83C"
"ENSG00000111843.14",7058.4491274601,0.124327829706525,0.0804847569211281,1.54473759333537,0.122409747773476,0.569443715695315,"TMEM14C"
"ENSG00000141642.9",687.697472429306,0.156472281005668,0.101319755300144,1.54434128410735,0.122505676204464,0.569741753605706,"ELAC1"
"ENSG00000114315.4",7006.69690575657,0.12104564040707,0.0783850587219723,1.54424379314957,0.122529283329115,0.569741753605706,"HES1"
"ENSG00000177432.8",156.255459513693,-0.282937665975812,0.183274764495049,-1.54378954874312,0.122639324030789,0.570124379625366,"NAP1L5"
"ENSG00000273212.1",2.55085405288222,-2.09085624485572,1.35504006418167,-1.54302171583275,0.122825507085203,NA,"ENSG00000273212"
"ENSG00000149600.12",2413.29433415222,0.156000632978791,0.101132673626243,1.5425344489094,0.122943773357296,0.57141039277804,"COMMD7"
"ENSG00000169885.10",5.17569864814634,1.37440191492772,0.891372973540498,1.54189318694357,0.123099551837181,NA,"CALML6"
"ENSG00000154856.13",306.38405246195,-0.334720567514218,0.217086832275279,-1.54187411556023,0.123104187109765,0.572026536031645,"APCDD1"
"ENSG00000174099.12",516.804388723485,0.185774374992715,0.120503571870354,1.54165036031117,0.123158580686241,0.572091483844771,"MSRB3"
"ENSG00000148702.15",3953.2927357825,0.13213810375629,0.0857156031991836,1.5415875152769,0.123173861317501,0.572091483844771,"HABP2"
"ENSG00000136011.15",6.33218723036284,1.23720324412817,0.802589974564669,1.54151345436284,0.123191870965541,NA,"STAB2"
"ENSG00000056050.7",2250.08525835965,-0.124471145418764,0.0807591155678913,-1.5412643457459,0.123252462657923,0.572251479498386,"HPF1"
"ENSG00000259803.8",138.326383013812,0.285068704913162,0.1849633993943,1.54121683450173,0.123264021651188,0.572251479498386,"SLC22A31"
"ENSG00000251550.1",17.8089266449882,0.787457703914164,0.511075498773631,1.54078547260382,0.12336900626334,0.572609465808357,"ENSG00000251550"
"ENSG00000238181.2",3.03761672904781,1.95211788343352,1.26756454169708,1.54005403213624,0.123547183364204,NA,"AHCYP2"
"ENSG00000228501.2",34.5995527204612,0.579876686013696,0.376534930090023,1.54003424297198,0.123552006745534,0.573329314337815,"RPL15P18"
"ENSG00000253730.1",2.50028942168402,-2.01893147922859,1.31138391930377,-1.53954265376418,0.123671873153122,NA,"ENSG00000253730"
"ENSG00000263740.2",3.63278059923853,-1.76721464239729,1.14789832326112,-1.53952193028449,0.123676928245619,NA,"RN7SL4P"
"ENSG00000149256.16",10983.2305957543,0.148421010350939,0.096426613894507,1.53921209463308,0.123752525899807,0.574007728054964,"TENM4"
"ENSG00000196757.8",704.944292197592,-0.176598328238389,0.114735988519716,-1.5391711922022,0.123762508490908,0.574007728054964,"ZNF700"
"ENSG00000106348.19",4430.84946518257,-0.225111089419758,0.146262344532445,-1.53909121407405,0.123782029658935,0.574007728054964,"IMPDH1"
"ENSG00000127129.10",17.8892860778202,-0.717001030995052,0.465902860159057,-1.5389496229971,0.123816595290724,0.574038437611678,"EDN2"
"ENSG00000239922.2",6.65410812436978,1.53098057001726,0.995067237077836,1.53856997092298,0.123909314255887,NA,"ENSG00000239922"
"ENSG00000161642.18",2579.09283595191,0.200555581289942,0.130394431642297,1.53806860280748,0.124031841835,0.574793139772093,"ZNF385A"
"ENSG00000246982.7",16.9549086711157,0.716030225830434,0.465542879947661,1.53805429461392,0.12403533995082,0.574793139772093,"BRPF3-AS1"
"ENSG00000266145.1",2.25580724307895,2.58971535391152,1.68381597246862,1.53800379391507,0.124047687148785,NA,"RHOT1P1"
"ENSG00000259918.1",4.25277836131854,1.44099235807616,0.937094648580098,1.53772338819732,0.12411626255674,NA,"NDUFA5P11"
"ENSG00000137875.4",15.7679410738201,-0.79334054699629,0.515921597340084,-1.53771532551939,0.124118234784976,0.575035048207854,"BCL2L10"
"ENSG00000198695.2",19921.9313679018,0.114328454673335,0.0743562960985691,1.53757597771919,0.124152324800485,0.575035048207854,"MT-ND6"
"ENSG00000145779.8",1806.64473801967,0.158819717434817,0.103309337925314,1.53732199454839,0.12421447797946,0.575035048207854,"TNFAIP8"
"ENSG00000138796.18",6219.65160094668,-0.114830640970114,0.074702493373015,-1.53717280086925,0.124250999043443,0.575035048207854,"HADH"
"ENSG00000272473.2",21.9936231288641,0.690606507216483,0.449279191604862,1.53714331783224,0.12425821717606,0.575035048207854,"ENSG00000272473"
"ENSG00000276075.3",13.0989761444584,-0.802875045096484,0.52237106309209,-1.53698223700218,0.124297659282895,0.575035048207854,"ENSG00000276075"
"ENSG00000170775.3",454.404645389402,0.190772364797054,0.124123394354478,1.53695736238277,0.124303750930255,0.575035048207854,"GPR37"
"ENSG00000236939.4",16.4149917225572,-0.709532383820246,0.461656883325275,-1.53692581969004,0.124311475884295,0.575035048207854,"BAALC-AS2"
"ENSG00000273483.1",6.34586861513728,-1.14373061592266,0.744364344177645,-1.53651988420566,0.124410924823273,NA,"ENSG00000273483"
"ENSG00000288045.1",17.2159729524426,0.710629200492766,0.462566417552475,1.53627495107154,0.124470960283393,0.575568862264529,"ENSG00000288045"
"ENSG00000230286.1",2.5281706010984,-2.03391046001719,1.32393681159991,-1.53625946661254,0.1244747564321,NA,"ENSG00000230286"
"ENSG00000226471.7",19.68571240604,-0.678478245029815,0.441652566455182,-1.53622620259055,0.124482911699426,0.575568862264529,"ENSG00000226471"
"ENSG00000120658.14",476.553805064692,0.20173201690405,0.131331365880312,1.53605359657873,0.124525235828998,0.575634995417442,"ENOX1"
"ENSG00000260072.1",3.52258162828601,-1.72091442578547,1.1204474725875,-1.53591709374049,0.124558715170116,NA,"ENSG00000260072"
"ENSG00000257167.3",260.22512476922,-0.28282303611917,0.184191274265874,-1.53548552854314,0.124664609106514,0.576143900827028,"TMPO-AS1"
"ENSG00000131746.13",32.9897576813911,-0.565682076107033,0.368432200695814,-1.53537631900441,0.12469141717748,0.576143900827028,"TNS4"
"ENSG00000228421.2",2.19365031145441,-2.52215853025647,1.64277988945836,-1.53529912707177,0.124710368479511,NA,"ENSG00000228421"
"ENSG00000188646.6",3.52634057373247,-1.72134625775635,1.12124187718282,-1.53521402721893,0.124731263848924,NA,"ENSG00000188646"
"ENSG00000164171.11",503.70207044798,0.59386348485212,0.386858739886124,1.53509129721854,0.124761403711203,0.576337647051775,"ITGA2"
"ENSG00000261305.2",8.59054616992398,-1.03518194659275,0.674420920258291,-1.53491968516679,0.124803557481765,NA,"ENSG00000261305"
"ENSG00000161082.13",101.192117692256,-0.418011151742426,0.272372588966667,-1.53470344915502,0.12485668823061,0.576529164126537,"CELF5"
"ENSG00000127311.10",170.944937644544,-0.275553638460444,0.179551256846698,-1.53467952995569,0.124862566433704,0.576529164126537,"HELB"
"ENSG00000103502.14",4210.93720494424,0.12809736548191,0.0834738981631044,1.5345798902504,0.124887055462352,0.576529164126537,"CDIPT"
"ENSG00000189058.9",13.177382716095,0.83188582226894,0.542185793670947,1.53431873719254,0.124951258335775,0.576695955963113,"APOD"
"ENSG00000115091.12",22963.50443595,0.151512317339016,0.0987881213388149,1.53370987610314,0.125101043026419,0.577257575671994,"ACTR3"
"ENSG00000286891.1",7.1441711922183,-1.20382497188747,0.785030375848728,-1.5334756576597,0.125158699899591,NA,"ENSG00000286891"
"ENSG00000065150.21",41969.8813775086,-0.112954619865526,0.0736693374724679,-1.53326504270165,0.125210564057756,0.577580340729642,"IPO5"
"ENSG00000152213.4",3.05652810408593,-1.85234024348935,1.20822277819041,-1.53311150635949,0.125248383102382,NA,"ARL11"
"ENSG00000131236.18",32378.3257734502,0.1086244636578,0.0708532354326376,1.53309108602489,0.125253413706368,0.577580340729642,"CAP1"
"ENSG00000111405.9",1.98453752184533,2.30138375663191,1.5012672722682,1.53296071868325,0.125285533761652,NA,"ENDOU"
"ENSG00000244585.1",1.98453752184533,2.30138375663191,1.5012672722682,1.53296071868325,0.125285533761652,NA,"RPL12P33"
"ENSG00000254907.1",5.64723886612477,-1.2649988664725,0.825204747624612,-1.53295151308067,0.125287802091238,NA,"ENSG00000254907"
"ENSG00000113721.14",1536.40713888907,0.219507027397671,0.143196643289313,1.53290623547775,0.125298959298433,0.577580340729642,"PDGFRB"
"ENSG00000236257.1",6.03137443941342,1.25731616295718,0.820241183206125,1.53286153962988,0.125309973910373,NA,"EI24P2"
"ENSG00000135218.19",27.4780369911755,0.558803844826398,0.364549761774054,1.5328602660636,0.125310287772472,0.577580340729642,"CD36"
"ENSG00000150456.11",603.782463613174,0.170344224711775,0.111130102832007,1.53283602166086,0.125316262764162,0.577580340729642,"EEF1AKMT1"
"ENSG00000156413.15",2.46682297518181,-2.01020402302566,1.31150093993705,-1.53275072995536,0.125337284524166,NA,"FUT6"
"ENSG00000163576.18",29.9442478329906,-0.550623825429555,0.359264590664206,-1.53264151196077,0.12536420738535,0.577580340729642,"EFHB"
"ENSG00000163026.12",2250.57479928062,-0.127629752673762,0.0832751596649037,-1.53262693445849,0.125367801164069,0.577580340729642,"WDCP"
"ENSG00000178401.16",1925.55883472628,0.142059978538708,0.0926991532751977,1.53248410065809,0.12540301810209,0.5776130495227,"DNAJC22"
"ENSG00000143751.10",2584.62299020977,0.160421527627763,0.104706729706584,1.53210331444126,0.125496941990767,0.5779160904094,"SDE2"
"ENSG00000174600.14",29.6374853179484,-0.553150272816293,0.361071808189238,-1.53196749308765,0.125530456647415,0.577940872009825,"CMKLR1"
"ENSG00000152454.4",564.712685132586,-0.169875104007309,0.110916358140432,-1.5315604195391,0.125630946035007,0.578184413871194,"ZNF256"
"ENSG00000226051.10",22.5498196851737,0.659886484970044,0.430868840931946,1.5315251934736,0.125639644819209,0.578184413871194,"ZNF503-AS1"
"ENSG00000178381.12",504.797838357528,0.171968649887426,0.112294465812344,1.53140805865539,0.125668573664334,0.578188019884974,"ZFAND2A"
"ENSG00000180346.5",1661.77279452528,0.155015062861121,0.101233339616162,1.53126493158161,0.125703928874919,0.578213055969513,"TIGD2"
"ENSG00000197841.15",743.130507310025,-0.169999852749843,0.111028523211752,-1.53113675506268,0.125735597581051,0.578213055969513,"ZNF181"
"ENSG00000275004.4",926.004928177525,-0.150657991024266,0.0984021135809371,-1.53104425851938,0.125758454659581,0.578213055969513,"ZNF280B"
"ENSG00000270788.1",22.9301813409368,0.609094516422522,0.397875480469729,1.53086718413366,0.125802221035146,0.578284857177222,"PDLIM1P1"
"ENSG00000286974.1",5.14697658434231,-1.30927594453506,0.855357882948418,-1.53067618903796,0.125849441407726,NA,"ENSG00000286974"
"ENSG00000143162.9",3039.32595182297,0.130195194551744,0.085059816827469,1.53063102423351,0.125860609675657,0.578423826525059,"CREG1"
"ENSG00000288934.2",6.02800407639854,1.25658588228218,0.821020444644076,1.53051716370709,0.125888768319368,NA,"ENSG00000288934"
"ENSG00000131375.10",4327.79129449485,0.140196431724293,0.0916027031544759,1.53048356540167,0.125897078394052,0.578462017769851,"CAPN7"
"ENSG00000291179.1",18.5284553437679,-0.699842621598354,0.45734987079132,-1.53021278958156,0.125964066637009,0.578572678165873,"ENSG00000291179"
"ENSG00000146909.8",2796.06068461404,-0.131754013738467,0.086104812123757,-1.5301585415354,0.125977490601954,0.578572678165873,"NOM1"
"ENSG00000238280.2",2.48783081314272,1.97753872226763,1.29239143081146,1.53013914756924,0.125982290011499,NA,"ENSG00000238280"
"ENSG00000137494.14",1322.09675174849,-0.136005636142829,0.0889160991553834,-1.52959517381836,0.126116964799288,0.578681764051024,"ANKRD42"
"ENSG00000242808.12",9.60349452301455,-1.03374879639172,0.675871567695664,-1.52950478434271,0.126139353914649,0.578681764051024,"SOX2-OT"
"ENSG00000164574.16",5439.31209539554,-0.15848442620309,0.103621589702566,-1.52945372347599,0.126152002857461,0.578681764051024,"GALNT10"
"ENSG00000124215.17",1655.88560372381,0.174097790198649,0.113830499829122,1.52944764768668,0.126153508034999,0.578681764051024,"CDH26"
"ENSG00000272717.1",50.7506365545578,0.412992685377795,0.270068846298215,1.52921261018666,0.126211745472545,0.578681764051024,"ENSG00000272717"
"ENSG00000186056.11",11.2977653057028,0.898209383774404,0.587368516730494,1.52920927525051,0.126212571951463,0.578681764051024,"MATN1-AS1"
"ENSG00000171735.21",3675.37332640092,0.120841738878713,0.0790240504141227,1.52917672841934,0.126220638075226,0.578681764051024,"CAMTA1"
"ENSG00000188997.8",829.758776771832,0.15449713906965,0.101040941166314,1.5290548295205,0.126250852006502,0.578681764051024,"KCTD21"
"ENSG00000115461.5",21225.4065235788,0.134894567801667,0.0882217944828504,1.52903903839645,0.12625476641565,0.578681764051024,"IGFBP5"
"ENSG00000165244.7",600.832324146806,-0.174774526713792,0.114316876506838,-1.52886023528939,0.126299095916685,0.578755577260865,"ZNF367"
"ENSG00000023445.17",356.715640025451,0.607132434004006,0.397143869484864,1.52874683623221,0.126327216494072,0.578755577260865,"BIRC3"
"ENSG00000197879.17",11859.6441812299,-0.131392286507115,0.0859874841000371,-1.52803966626416,0.126502689769475,0.579425639125255,"MYO1C"
"ENSG00000261766.1",1.95104867684215,2.33223229291319,1.5263033476343,1.52802671666026,0.126505904781606,NA,"ENSG00000261766"
"ENSG00000144893.13",547.379785118265,-0.209487427737486,0.137105370550685,-1.52793013793754,0.126529884491841,0.579425639125255,"MED12L"
"ENSG00000183943.6",4914.17846805974,0.131036891746269,0.0857683787616236,1.52779956480768,0.126562310363046,0.579444961396934,"PRKX"
"ENSG00000258790.1",4.07097570154808,-1.62751995566873,1.06535625120888,-1.5276767314426,0.126592820085598,NA,"ENSG00000258790"
"ENSG00000125618.18",48.3782367172056,-0.418667923952826,0.274102353350758,-1.52741455458091,0.126657959520591,0.579564291431349,"PAX8"
"ENSG00000127463.16",12492.7814078125,0.114125164456178,0.0747185217693294,1.52740126214628,0.126661262801655,0.579564291431349,"EMC1"
"ENSG00000286710.1",6.98183337390341,-1.18622696045598,0.776639575610574,-1.52738412734556,0.126665521041747,NA,"ENSG00000286710"
"ENSG00000163697.18",7905.88769012233,0.172913374666369,0.113211066941427,1.52735398877419,0.126673011172991,0.579564291431349,"APBB2"
"ENSG00000233912.1",6.03401776115136,-1.43110462344268,0.937053197525222,-1.52723946433592,0.126701476286142,NA,"ENSG00000233912"
"ENSG00000124191.18",246.993517712466,-0.297763291459749,0.1950219570829,-1.52681931775085,0.126805946598529,0.579859411827234,"TOX2"
"ENSG00000167315.18",14333.7143522051,0.116907319882787,0.0765717119791715,1.52676904905283,0.126818450503409,0.579859411827234,"ACAA2"
"ENSG00000127946.17",12645.7038090046,-0.118602735209255,0.0776829373275922,-1.52675399887497,0.126822194291961,0.579859411827234,"HIP1"
"ENSG00000137868.19",626.063550361042,-0.243951568694114,0.159842716261811,-1.52619759222897,0.126960662934445,0.580363350837184,"STRA6"
"ENSG00000145386.11",8276.9339575264,-0.124749724014158,0.0817488261693344,-1.52601241950253,0.12700677153293,0.580444962758839,"CCNA2"
"ENSG00000162729.14",4244.45073753958,0.169955632987233,0.111395023043569,1.52570221131656,0.127084043560286,0.580585854521897,"IGSF8"
"ENSG00000149534.9",19.9043049477559,0.691529647910261,0.453265375395804,1.52566175456574,0.127094123924693,0.580585854521897,"MS4A2"
"ENSG00000255007.3",32.3586544888711,0.531340858899782,0.348337769784273,1.52536102883372,0.127169073443873,0.58077150968794,"LINC02489"
"ENSG00000254543.1",7.28912807702926,1.08109976654065,0.708768175842557,1.52532210585708,0.127178776684687,NA,"HSPD1P2"
"ENSG00000035403.18",60183.1097491101,0.178720133174866,0.117172642833592,1.52527184548259,0.1271913071161,0.58077150968794,"VCL"
"ENSG00000156876.10",1239.23125041177,-0.172937636016012,0.113394933319052,-1.52509138595662,0.127236305460072,0.580847871792502,"SASS6"
"ENSG00000137822.13",2683.51968332857,-0.127833275720178,0.0838356883140137,-1.52480737369708,0.127307150202117,0.58104216543037,"TUBGCP4"
"ENSG00000118245.2",7.19671633074658,-1.39987061737857,0.918242471232465,-1.52451085768192,0.127381146656158,NA,"TNP1"
"ENSG00000141622.14",892.436845926755,-0.160884005110716,0.105535262740605,-1.52445733239091,0.127394507616415,0.581221474947757,"ARK2C"
"ENSG00000155115.7",5081.22937784187,0.126863897236126,0.083226781689439,1.52431578706862,0.127429845353117,0.581221474947757,"GTF3C6"
"ENSG00000086598.11",29115.3866610411,0.130905420151702,0.085878482046792,1.52430989733117,0.127431315930716,0.581221474947757,"TMED2"
"ENSG00000100297.16",6374.38265797112,-0.207719070971646,0.136296313883648,-1.52402559579835,0.127502317388017,0.581416227769597,"MCM5"
"ENSG00000201998.1",5.77200208872213,1.29896856240581,0.852423923681816,1.52385277597004,0.127545492444177,NA,"SNORA23"
"ENSG00000254687.1",3.84127938708496,-1.52330090525388,0.999645236749181,-1.52384150822107,0.127548307826766,NA,"ENSG00000254687"
"ENSG00000234690.7",60.5128407229433,-0.38130106982873,0.250260091769285,-1.52361915610681,0.127603875066441,0.581667406498408,"EPCAM-DT"
"ENSG00000152684.11",2554.25614447169,0.124127910112148,0.0814712910761205,1.52357853266585,0.12761402916265,0.581667406498408,"PELO"
"ENSG00000225022.1",18.5972596618831,0.699347421096802,0.459156051650765,1.52311489434256,0.127729963135216,0.582066688706021,"UBE2D3P1"
"ENSG00000178202.14",4331.72633913709,-0.125513614747354,0.0824192769911453,-1.52286721419358,0.12779192976228,0.582215664530256,"POGLUT3"
"ENSG00000110076.21",51.1191278987004,-0.59673356160982,0.391878803766285,-1.52275028880028,0.127821191227451,0.582215664530256,"NRXN2"
"ENSG00000167183.3",815.285336087063,0.207726557430263,0.136424859551481,1.5226444660687,0.127847678659202,0.582215664530256,"PRR15L"
"ENSG00000198046.13",1603.64362983304,0.134005310860982,0.0880410632212365,1.52207738023612,0.127989692986265,0.582477420809528,"ZNF667"
"ENSG00000130222.11",143.877363661704,-0.268907325025411,0.176680537878123,-1.52199743251239,0.128009724018488,0.582477420809528,"GADD45G"
"ENSG00000153347.10",55.6499962673824,-0.39746635462811,0.261161343308338,-1.52191878626863,0.128029431341118,0.582477420809528,"FAM81B"
"ENSG00000088756.13",1759.47400240712,-0.159299986535152,0.104671360251488,-1.52190614655633,0.128032598843855,0.582477420809528,"ARHGAP28"
"ENSG00000287672.1",13.3390922996418,-0.775389725325876,0.509505042649129,-1.52184897188515,0.128046927536184,0.582477420809528,"ENSG00000287672"
"ENSG00000087076.9",88.8833253942544,-0.335580806577279,0.220546176302744,-1.52158977409169,0.128111901405434,0.582643965147625,"HSD17B14"
"ENSG00000189376.12",572.220555383055,0.166968235328031,0.109760548754087,1.52120445117412,0.128208538802355,0.582895135446112,"C8orf76"
"ENSG00000160111.15",790.64409904885,-0.243869758392873,0.160320041210143,-1.52114331154154,0.128223877577811,0.582895135446112,"CPAMD8"
"ENSG00000244018.1",3.94645412807352,-1.59867641155166,1.05103690764088,-1.52104688230215,0.128248072746439,NA,"RPL35P6"
"ENSG00000230022.1",1.98208192460289,2.2997124801606,1.51202299783376,1.52095072856388,0.128272202322622,NA,"FNTAP2"
"ENSG00000185551.15",8469.48658712184,0.122745567931967,0.0807050252296343,1.52091604683491,0.128280906494772,0.583022625779278,"NR2F2"
"ENSG00000259045.1",7.17892910607674,1.11779047923173,0.73501137244385,1.52077984251478,0.128315094522803,NA,"MTCO1P2"
"ENSG00000135617.4",488.916127983038,0.211490567883154,0.139079418852702,1.52064604258336,0.128348685932035,0.583022625779278,"PRADC1"
"ENSG00000140859.16",4063.24985231948,0.135514186218934,0.0891163242796657,1.52064380251661,0.128349248374643,0.583022625779278,"KIFC3"
"ENSG00000127616.22",28499.5932607256,-0.15018462076279,0.0987680293189615,-1.52057929877069,0.128365444988545,0.583022625779278,"SMARCA4"
"ENSG00000152661.9",28233.6739331983,0.153666492771829,0.101071543251738,1.52037346841626,0.128417138731103,0.58308120258051,"GJA1"
"ENSG00000131634.14",11.2255267549687,0.891859678531765,0.586633260260097,1.52030193128896,0.128435108877808,0.58308120258051,"TMEM204"
"ENSG00000234751.1",8.03388566871603,1.04641917917551,0.688453349347614,1.5199565521282,0.128521895720507,NA,"RPL15P16"
"ENSG00000142619.4",6.20925871178206,-1.26011373359811,0.829128993493052,-1.51980420837698,0.128560191126925,NA,"PADI3"
"ENSG00000266278.1",3.66049800083395,1.70602992186292,1.12274639479556,1.5195149410153,0.128632930107718,NA,"LINC01910"
"ENSG00000099260.12",5033.44964839082,-0.179545886373416,0.118190843562923,-1.51911841019925,0.128732693452965,0.584198384957331,"PALMD"
"ENSG00000189186.11",14.9693362984078,-0.746959190178012,0.491712615633628,-1.51909706285544,0.128738065944694,0.584198384957331,"DCAF8L2"
"ENSG00000160055.20",551.57131615806,0.172380110141143,0.113502386492963,1.51873555673502,0.128829072746466,0.584349546832618,"TMEM234"
"ENSG00000153250.21",7588.76354737262,0.154810969360751,0.101934806413409,1.51872529911811,0.128831655763566,0.584349546832618,"RBMS1"
"ENSG00000245534.7",13.2161081686818,-0.82233097421237,0.54149677490957,-1.51862580224914,0.128856712610221,0.584349546832618,"RORA-AS1"
"ENSG00000160949.18",2538.64707284747,-0.195292782223681,0.12861221449864,-1.51846216928134,0.128897929439435,0.584407451881333,"TONSL"
"ENSG00000287245.1",1.97582258491208,2.29581071614001,1.51212461345324,1.51826820072524,0.128946800640897,NA,"ENSG00000287245"
"ENSG00000233328.3",41.968627569201,0.544367202373227,0.35855369117702,1.51823064653508,0.128956264241765,0.584542925048228,"PFN1P1"
"ENSG00000288905.2",49.8424063507112,-0.419502821664025,0.27635438717083,-1.51798864479292,0.129017261268904,0.584690403319456,"LSP1P5"
"ENSG00000237505.8",65.6451675796466,0.428132238059729,0.282126768288426,1.51751725175556,0.129136141184823,0.58510007683278,"PKN2-AS1"
"ENSG00000213445.10",689.269352312378,-0.208484116292404,0.137411530228002,-1.5172243256914,0.129210056631924,0.585305886083706,"SIPA1"
"ENSG00000115053.17",111456.033397016,-0.106251791506129,0.0700510852736335,-1.51677580855583,0.1293232967999,0.585689701534468,"NCL"
"ENSG00000137962.13",3822.89783872827,0.220019851737482,0.145103375044597,1.51629727199564,0.12944420114959,0.586108050301087,"ARHGAP29"
"ENSG00000064270.13",263.841664737156,0.24781011796429,0.163452545839397,1.5160982454674,0.129494511908612,0.586135832784651,"ATP2C2"
"ENSG00000137404.15",2183.14125617616,-0.206994517084194,0.136535662052094,-1.51604726540394,0.129507401305045,0.586135832784651,"NRM"
"ENSG00000107864.15",74.9335668421473,-0.361068930803294,0.238195609043816,-1.51585049049697,0.129557161661923,0.586231888110328,"CPEB3"
"ENSG00000205704.9",20.156796759063,-0.642839634171597,0.424145850634679,-1.51560986205493,0.12961803185877,0.58630489458206,"SMIM45"
"ENSG00000096080.12",1747.24266975069,0.152785400051339,0.100811114074475,1.51556107135635,0.129630376828687,0.58630489458206,"MRPS18A"
"ENSG00000173153.17",1755.77468222932,0.126167088386552,0.0832774250909386,1.5150214869009,0.129766962787204,0.586793466109959,"ESRRA"
"ENSG00000240882.1",4.52373017159985,-1.5562650504078,1.02738251531787,-1.51478638891017,0.129826508487435,NA,"PTOV1P1"
"ENSG00000179899.8",185.692473559287,-0.245595960081816,0.162175135222319,-1.51438726870885,0.129927646359193,0.587390765659531,"PHC1P1"
"ENSG00000255545.8",8.90176410151653,-1.00371404627083,0.662807412453611,-1.51433738882798,0.129940290320683,NA,"B3GAT1-DT"
"ENSG00000171992.13",796.436326678695,-0.16345477868914,0.107947240037935,-1.51420989208894,0.129972613581083,0.587464774652628,"SYNPO"
"ENSG00000165475.15",333.855430196358,0.210928600927813,0.139337070542479,1.51380103016812,0.130076311275867,0.587804149260917,"CRYL1"
"ENSG00000232057.1",2.89187012250868,-1.7789236812151,1.17517101740673,-1.51375727861352,0.130087411575802,NA,"ENSG00000232057"
"ENSG00000119725.21",61.7012676191869,0.38891489026736,0.257000522482039,1.51328443425456,0.130207424837577,0.58826723739572,"ZNF410"
"ENSG00000147224.13",5598.22842481285,-0.144090894935484,0.0952294575922759,-1.51309162709304,0.130256386136473,0.588359045822682,"PRPS1"
"ENSG00000247903.1",25.1583195490217,0.614210941995648,0.405981985998234,1.5129019591483,0.130304564203917,0.588447276861084,"ENSG00000247903"
"ENSG00000223460.1",3.14273136687177,1.88205787998294,1.24424526476343,1.51261004022449,0.130378742336691,NA,"GAPDHP69"
